ActivitySiteID,ActivityDescription,BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,Month_Year
TSC,Aquafit 3.00-3.45pm,15:00:00,25,13,999,2018-05-29 00:00:00,2018-05
SBP,Aquafit 6.00-7.00pm,18:00:00,35,35,999,2018-04-04 00:00:00,2018-04
SBP,Aquafit 6.00-7.00pm,18:00:00,35,35,999,2018-04-11 00:00:00,2018-04
SBP,Aquafit 6.00-7.00pm,18:00:00,35,32,999,2018-04-18 00:00:00,2018-04
SBP,Aquafit 6.00-7.00pm,18:00:00,35,35,999,2018-04-25 00:00:00,2018-04
SBP,Aquafit 6.00-7.00pm,18:00:00,35,31,999,2018-05-02 00:00:00,2018-05
SBP,Aquafit 6.00-7.00pm,18:00:00,35,35,999,2018-05-09 00:00:00,2018-05
SBP,Aquafit 6.00-7.00pm,18:00:00,35,31,999,2018-05-16 00:00:00,2018-05
SBP,Aquafit 6.00-7.00pm,18:00:00,35,33,999,2018-05-23 00:00:00,2018-05
SBP,Aquafit 6.00-7.00pm,18:00:00,35,34,999,2018-05-30 00:00:00,2018-05
BRP,Aquafit 7.00-8.00pm,19:00:00,35,33,999,2018-04-03 00:00:00,2018-04
BRP,Aquafit 7.00-8.00pm,19:00:00,35,32,999,2018-04-10 00:00:00,2018-04
BRP,Aquafit 7.00-8.00pm,19:00:00,35,28,999,2018-04-17 00:00:00,2018-04
BRP,Aquafit 7.00-8.00pm,19:00:00,35,32,999,2018-04-24 00:00:00,2018-04
BRP,Aquafit 7.00-8.00pm,19:00:00,35,34,999,2018-05-01 00:00:00,2018-05
BRP,Aquafit 7.00-8.00pm,19:00:00,35,32,999,2018-05-08 00:00:00,2018-05
BRP,Aquafit 7.00-8.00pm,19:00:00,35,29,999,2018-05-15 00:00:00,2018-05
BRP,Aquafit 7.00-8.00pm,19:00:00,35,29,999,2018-05-22 00:00:00,2018-05
BRP,Aquafit 7.00-8.00pm,19:00:00,35,26,999,2018-05-29 00:00:00,2018-05
HXP,Aquafit 7.00-8.00pm,19:00:00,20,12,999,2018-04-10 00:00:00,2018-04
HXP,Aquafit 7.00-8.00pm,19:00:00,20,16,999,2018-04-17 00:00:00,2018-04
HXP,Aquafit 7.00-8.00pm,19:00:00,20,15,999,2018-04-24 00:00:00,2018-04
HXP,Aquafit 7.00-8.00pm,19:00:00,20,20,999,2018-05-01 00:00:00,2018-05
HXP,Aquafit 7.00-8.00pm,19:00:00,20,20,999,2018-05-08 00:00:00,2018-05
HXP,Aquafit 7.00-8.00pm,19:00:00,20,19,999,2018-05-15 00:00:00,2018-05
HXP,Aquafit 7.00-8.00pm,19:00:00,20,20,999,2018-05-22 00:00:00,2018-05
HXP,Aquafit 7.00-8.00pm,19:00:00,20,12,999,2018-05-29 00:00:00,2018-05
SBP,Aquafit 7.00-8.00pm,19:00:00,35,29,999,2018-04-09 00:00:00,2018-04
SBP,Aquafit 7.00-8.00pm,19:00:00,35,33,999,2018-04-16 00:00:00,2018-04
SBP,Aquafit 7.00-8.00pm,19:00:00,35,27,999,2018-04-23 00:00:00,2018-04
SBP,Aquafit 7.00-8.00pm,19:00:00,35,34,999,2018-04-30 00:00:00,2018-04
SBP,Aquafit 7.00-8.00pm,19:00:00,35,33,999,2018-05-14 00:00:00,2018-05
SBP,Aquafit 7.00-8.00pm,19:00:00,35,34,999,2018-05-21 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,18,999,2018-04-03 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,2,999,2018-04-05 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,13,999,2018-04-10 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,9,999,2018-04-12 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,15,999,2018-04-17 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,9,999,2018-04-19 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,16,999,2018-04-24 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,17,999,2018-04-26 00:00:00,2018-04
TSC,Aquafit 7.15-8.15pm,19:15:00,25,25,999,2018-05-01 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,18,999,2018-05-03 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,11,999,2018-05-08 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,7,999,2018-05-10 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,21,999,2018-05-15 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,7:15:00,25,1,999,2018-05-17 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,21,999,2018-05-22 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,13,999,2018-05-24 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,19,999,2018-05-29 00:00:00,2018-05
TSC,Aquafit 7.15-8.15pm,19:15:00,25,11,999,2018-05-31 00:00:00,2018-05
TSC,Aquafit Beginners 10-11am,10:00:00,25,13,1499,2018-04-05 00:00:00,2018-04
TSC,Aquafit Beginners 10-11am,10:00:00,25,18,1499,2018-04-12 00:00:00,2018-04
TSC,Aquafit Beginners 10-11am,10:00:00,25,16,1499,2018-04-19 00:00:00,2018-04
TSC,Aquafit Beginners 10-11am,10:00:00,25,19,1499,2018-04-26 00:00:00,2018-04
TSC,Aquafit Beginners 10-11am,10:00:00,25,18,1499,2018-05-03 00:00:00,2018-05
TSC,Aquafit Beginners 10-11am,10:00:00,25,22,1499,2018-05-10 00:00:00,2018-05
TSC,Aquafit Beginners 10-11am,10:00:00,25,14,1499,2018-05-17 00:00:00,2018-05
TSC,Aquafit Beginners 10-11am,10:00:00,25,18,1499,2018-05-24 00:00:00,2018-05
TSC,Aquafit Beginners 10-11am,10:00:00,25,18,1499,2018-05-31 00:00:00,2018-05
HXP,Aquafit Ladiesonly,16:30:00,25,21,999,2018-04-08 00:00:00,2018-04
HXP,Aquafit Ladiesonly,16:30:00,25,20,999,2018-04-15 00:00:00,2018-04
BRP,Aquatots 10.30-11am,10:30:00,10,3,999,2018-04-16 00:00:00,2018-04
BRP,Aquatots 10.30-11am,10:30:00,10,3,999,2018-04-23 00:00:00,2018-04
BRP,Aquatots 10.30-11am,10:30:00,10,4,999,2018-04-30 00:00:00,2018-04
BRP,Aquatots 10.30-11am,10:30:00,10,7,999,2018-05-14 00:00:00,2018-05
BRP,Aquatots 10.30-11am,10:30:00,10,4,999,2018-05-21 00:00:00,2018-05
SBP,Aquatots 12.30- 13.00pm,12:30:00,10,2,999,2018-04-16 00:00:00,2018-04
SBP,Aquatots 12.30- 13.00pm,12:30:00,10,3,999,2018-04-30 00:00:00,2018-04
SBP,Aquatots 12.30- 13.00pm,12:30:00,10,4,999,2018-05-14 00:00:00,2018-05
SBP,Aquatots 12.30- 13.00pm,12:30:00,10,3,999,2018-05-21 00:00:00,2018-05
TSC,Aquatots-11.00-11.45am,11:00:00,15,6,999,2018-04-06 00:00:00,2018-04
TSC,Aquatots-11.00-11.45am,11:00:00,15,8,999,2018-04-13 00:00:00,2018-04
TSC,Aquatots-11.00-11.45am,11:00:00,15,5,999,2018-04-20 00:00:00,2018-04
TSC,Aquatots-11.00-11.45am,11:00:00,15,6,999,2018-04-27 00:00:00,2018-04
TSC,Aquatots-11.00-11.45am,11:00:00,15,3,999,2018-05-11 00:00:00,2018-05
TSC,Aquatots-11.00-11.45am,11:00:00,15,6,999,2018-05-18 00:00:00,2018-05
TSC,Aquatots-11.00-11.45am,11:00:00,15,4,999,2018-05-25 00:00:00,2018-05
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,6,1499,2018-04-04 00:00:00,2018-04
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,2,1499,2018-04-11 00:00:00,2018-04
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,6,1499,2018-04-18 00:00:00,2018-04
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,6,1499,2018-04-25 00:00:00,2018-04
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,4,1499,2018-05-02 00:00:00,2018-05
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,7,1499,2018-05-09 00:00:00,2018-05
BRP,Aquatots/baby 11.30-12.00,11:30:00,10,1,1499,2018-05-23 00:00:00,2018-05
NBL,B L T Exercise,14:15:00,40,1,1999,2018-04-10 00:00:00,2018-04
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,2,2999,2018-04-06 00:00:00,2018-04
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,8,2999,2018-04-13 00:00:00,2018-04
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,8,2999,2018-04-20 00:00:00,2018-04
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,10,2999,2018-04-27 00:00:00,2018-04
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,4,2999,2018-05-04 00:00:00,2018-05
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,6,2999,2018-05-11 00:00:00,2018-05
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,5,2999,2018-05-18 00:00:00,2018-05
SBP,Ballroom Dance 2.30-3.30,14:30:00,35,9,2999,2018-05-25 00:00:00,2018-05
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,15,2999,2018-04-06 00:00:00,2018-04
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,12,2999,2018-04-13 00:00:00,2018-04
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,14,2999,2018-04-20 00:00:00,2018-04
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,14,2999,2018-04-27 00:00:00,2018-04
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,16,2999,2018-05-04 00:00:00,2018-05
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,15,2999,2018-05-11 00:00:00,2018-05
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,10,2999,2018-05-18 00:00:00,2018-05
TSC,Bar Pilate 11.30-12.30pm,11:30:00,24,9,2999,2018-05-25 00:00:00,2018-05
NBL,Barre Pilates   12-1pm,12:00:00,60,10,2999,2018-04-07 00:00:00,2018-04
NBL,Barre Pilates   12-1pm,12:00:00,60,16,2999,2018-04-21 00:00:00,2018-04
NBL,Barre Pilates   12-1pm,12:00:00,60,13,2999,2018-04-28 00:00:00,2018-04
NBL,Barre Pilates   12-1pm,12:00:00,60,13,2999,2018-05-05 00:00:00,2018-05
NBL,Barre Pilates   12-1pm,12:00:00,60,9,2999,2018-05-12 00:00:00,2018-05
NBL,Barre Pilates   12-1pm,12:00:00,60,10,2999,2018-05-19 00:00:00,2018-05
NBL,Barre Pilates   12-1pm,12:00:00,60,16,2999,2018-05-26 00:00:00,2018-05
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,22,2999,2018-04-07 00:00:00,2018-04
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,19,2999,2018-04-14 00:00:00,2018-04
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,24,2999,2018-04-21 00:00:00,2018-04
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,23,2999,2018-04-28 00:00:00,2018-04
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,22,2999,2018-05-05 00:00:00,2018-05
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,23,2999,2018-05-12 00:00:00,2018-05
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,21,2999,2018-05-19 00:00:00,2018-05
TSC,Barre Pilates 8.30-9.30am,8:30:00,24,15,2999,2018-05-26 00:00:00,2018-05
BRP,Basic Stretch Class,18:30:00,35,23,499,2018-05-23 00:00:00,2018-05
BRP,Basic Stretch Class,18:30:00,35,10,499,2018-05-30 00:00:00,2018-05
HXP,Better Living,9:00:00,40,1,1499,2018-04-06 00:00:00,2018-04
HXP,Better Living,9:00:00,40,2,1499,2018-05-04 00:00:00,2018-05
HXP,Better Living,9:00:00,40,3,1499,2018-05-11 00:00:00,2018-05
HXP,Better Living,9:00:00,40,2,1499,2018-05-18 00:00:00,2018-05
HXP,Better Living,9:00:00,40,2,1499,2018-05-25 00:00:00,2018-05
SBP,Better Living Team 2pm,14:00:00,25,18,2999,2018-04-09 00:00:00,2018-04
SBP,Better Living Team 2pm,14:00:00,25,9,2999,2018-04-16 00:00:00,2018-04
SBP,Better Living Team 2pm,14:00:00,25,10,2999,2018-04-23 00:00:00,2018-04
SBP,Better Living Team 2pm,14:00:00,25,10,2999,2018-04-30 00:00:00,2018-04
SBP,Better Living Team 2pm,14:00:00,25,11,2999,2018-05-14 00:00:00,2018-05
SBP,Better Living Team 2pm,14:00:00,25,9,2999,2018-05-21 00:00:00,2018-05
BRP,Blt Weigh Manage,12:30:00,30,8,1499,2018-04-05 00:00:00,2018-04
BRP,Blt Weigh Manage,12:30:00,30,9,1499,2018-04-12 00:00:00,2018-04
BRP,Blt Weigh Manage,12:30:00,30,6,1499,2018-04-19 00:00:00,2018-04
BRP,Blt Weigh Manage,12:30:00,30,1,1499,2018-04-26 00:00:00,2018-04
BRP,Blt Weigh Manage,12:30:00,30,4,1499,2018-05-10 00:00:00,2018-05
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,16,1999,2018-04-04 00:00:00,2018-04
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,17,1999,2018-04-11 00:00:00,2018-04
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,11,1999,2018-04-18 00:00:00,2018-04
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,14,1999,2018-04-25 00:00:00,2018-04
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,18,1999,2018-05-02 00:00:00,2018-05
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,12,1999,2018-05-16 00:00:00,2018-05
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,13,1999,2018-05-23 00:00:00,2018-05
BRP,Bodsculp Aero 10.30-11.30,10:30:00,35,13,1999,2018-05-30 00:00:00,2018-05
NBL,Body Attack 10-11am,10:00:00,60,51,1999,2018-04-14 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,18,1999,2018-04-02 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,20,1999,2018-04-09 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,35,1999,2018-04-16 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,24,1999,2018-04-23 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,26,1999,2018-04-30 00:00:00,2018-04
BRP,Body Attack 10.00-11.00am,10:00:00,35,27,1999,2018-05-07 00:00:00,2018-05
BRP,Body Attack 10.00-11.00am,10:00:00,35,26,1999,2018-05-14 00:00:00,2018-05
BRP,Body Attack 10.00-11.00am,10:00:00,35,22,1999,2018-05-28 00:00:00,2018-05
BRP,Body Attack 5.00-6.00pm,17:00:00,35,35,1999,2018-04-09 00:00:00,2018-04
BRP,Body Attack 5.00-6.00pm,17:00:00,35,35,1999,2018-04-16 00:00:00,2018-04
BRP,Body Attack 5.00-6.00pm,17:00:00,35,35,1999,2018-04-23 00:00:00,2018-04
BRP,Body Attack 5.00-6.00pm,17:00:00,35,30,1999,2018-04-30 00:00:00,2018-04
BRP,Body Attack 5.00-6.00pm,17:00:00,35,32,1999,2018-05-14 00:00:00,2018-05
BRP,Body Attack 5.00-6.00pm,17:00:00,35,29,1999,2018-05-21 00:00:00,2018-05
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,33,1999,2018-04-04 00:00:00,2018-04
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,28,1999,2018-04-11 00:00:00,2018-04
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,23,1999,2018-04-18 00:00:00,2018-04
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,29,1999,2018-04-25 00:00:00,2018-04
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,29,1999,2018-05-02 00:00:00,2018-05
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,26,1999,2018-05-16 00:00:00,2018-05
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,32,1999,2018-05-23 00:00:00,2018-05
BRP,Body Attack 5.30 -6.30pm,17:30:00,35,35,1999,2018-05-30 00:00:00,2018-05
BRP,Body Attack 8.00-9.00pm,20:00:00,35,34,1999,2018-04-05 00:00:00,2018-04
BRP,Body Attack 8.00-9.00pm,20:00:00,35,33,1999,2018-04-12 00:00:00,2018-04
BRP,Body Attack 8.00-9.00pm,20:00:00,35,31,1999,2018-04-19 00:00:00,2018-04
BRP,Body Attack 8.00-9.00pm,20:00:00,35,31,1999,2018-04-26 00:00:00,2018-04
BRP,Body Attack 8.00-9.00pm,20:00:00,35,30,1999,2018-05-03 00:00:00,2018-05
BRP,Body Attack 8.00-9.00pm,20:00:00,35,32,1999,2018-05-10 00:00:00,2018-05
BRP,Body Attack 8.00-9.00pm,20:00:00,35,33,1999,2018-05-17 00:00:00,2018-05
BRP,Body Attack 8.00-9.00pm,20:00:00,35,31,1999,2018-05-24 00:00:00,2018-05
BRP,Body Attack 8.00-9.00pm,20:00:00,35,26,1999,2018-05-31 00:00:00,2018-05
BRP,Body Attack9.00-10.00am,9:00:00,35,34,1999,2018-04-07 00:00:00,2018-04
BRP,Body Attack9.00-10.00am,9:00:00,35,33,1999,2018-04-21 00:00:00,2018-04
BRP,Body Attack9.00-10.00am,9:00:00,35,33,1999,2018-04-28 00:00:00,2018-04
BRP,Body Attack9.00-10.00am,9:00:00,35,32,1999,2018-05-05 00:00:00,2018-05
BRP,Body Attack9.00-10.00am,9:00:00,35,34,1999,2018-05-12 00:00:00,2018-05
BRP,Body Attack9.00-10.00am,9:00:00,35,22,1999,2018-05-19 00:00:00,2018-05
BRP,Body Attack9.00-10.00am,9:00:00,35,34,1999,2018-05-26 00:00:00,2018-05
SBP,Body Balan 11.30-12.30pm,11:30:00,35,14,2499,2018-04-01 00:00:00,2018-04
SBP,Body Balan 11.30-12.30pm,11:30:00,35,24,2499,2018-04-08 00:00:00,2018-04
SBP,Body Balan 11.30-12.30pm,11:30:00,35,12,2499,2018-04-15 00:00:00,2018-04
SBP,Body Balan 11.30-12.30pm,11:30:00,35,17,2499,2018-04-22 00:00:00,2018-04
SBP,Body Balan 11.30-12.30pm,11:30:00,35,18,2499,2018-04-29 00:00:00,2018-04
SBP,Body Balan 11.30-12.30pm,11:30:00,35,7,2499,2018-05-06 00:00:00,2018-05
SBP,Body Balan 11.30-12.30pm,11:30:00,35,18,2499,2018-05-13 00:00:00,2018-05
SBP,Body Balan 11.30-12.30pm,11:30:00,35,11,2499,2018-05-20 00:00:00,2018-05
SBP,Body Balan 11.30-12.30pm,11:30:00,35,16,2499,2018-05-27 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,10,2499,2018-04-03 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,13,2499,2018-04-05 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,14,2499,2018-04-06 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,10,2499,2018-04-10 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,15,2499,2018-04-12 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,12,2499,2018-04-13 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,15,2499,2018-04-17 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,10,2499,2018-04-19 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,12,2499,2018-04-20 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,19,2499,2018-04-24 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,16,2499,2018-04-26 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,14,2499,2018-04-27 00:00:00,2018-04
SBP,Body Balance 11-12pm,11:00:00,35,12,2499,2018-05-01 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,9,2499,2018-05-03 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,13,2499,2018-05-04 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,10,2499,2018-05-08 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,15,2499,2018-05-10 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,13,2499,2018-05-11 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,12,2499,2018-05-15 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,10,2499,2018-05-17 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,7,2499,2018-05-24 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,12,2499,2018-05-25 00:00:00,2018-05
SBP,Body Balance 11-12pm,11:00:00,35,14,2499,2018-05-31 00:00:00,2018-05
SBP,Body Balance 11.30-12.30,11:30:00,30,24,2499,2018-04-07 00:00:00,2018-04
SBP,Body Balance 11.30-12.30,11:30:00,30,12,2499,2018-04-21 00:00:00,2018-04
SBP,Body Balance 11.30-12.30,11:30:00,30,20,2499,2018-04-28 00:00:00,2018-04
SBP,Body Balance 11.30-12.30,11:30:00,30,21,2499,2018-05-05 00:00:00,2018-05
SBP,Body Balance 11.30-12.30,11:30:00,30,15,2499,2018-05-12 00:00:00,2018-05
SBP,Body Balance 11.30-12.30,11:30:00,30,10,2499,2018-05-19 00:00:00,2018-05
NBL,Body Balance 12-1pm,12:00:00,60,37,2499,2018-04-14 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,12,2499,2018-04-02 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,6,2499,2018-04-09 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,18,2499,2018-04-16 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,11,2499,2018-04-23 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,12,2499,2018-04-30 00:00:00,2018-04
SBP,Body Balance 12.30-1.30pm,12:30:00,35,3,2499,2018-05-07 00:00:00,2018-05
SBP,Body Balance 12.30-1.30pm,12:30:00,35,7,2499,2018-05-14 00:00:00,2018-05
SBP,Body Balance 12.30-1.30pm,12:30:00,35,7,2499,2018-05-21 00:00:00,2018-05
SBP,Body Balance 12.30-1.30pm,12:30:00,35,6,2499,2018-05-28 00:00:00,2018-05
SBP,Body Balance 7pm-8pm,19:00:00,35,30,2499,2018-04-04 00:00:00,2018-04
SBP,Body Balance 7pm-8pm,19:00:00,35,33,2499,2018-04-11 00:00:00,2018-04
SBP,Body Balance 7pm-8pm,19:00:00,35,30,2499,2018-04-18 00:00:00,2018-04
SBP,Body Balance 7pm-8pm,19:00:00,35,33,2499,2018-04-25 00:00:00,2018-04
SBP,Body Balance 7pm-8pm,19:00:00,35,29,2499,2018-05-02 00:00:00,2018-05
SBP,Body Balance 7pm-8pm,19:00:00,35,29,2499,2018-05-09 00:00:00,2018-05
SBP,Body Balance 7pm-8pm,19:00:00,35,28,2499,2018-05-16 00:00:00,2018-05
SBP,Body Balance 7pm-8pm,19:00:00,35,18,2499,2018-05-23 00:00:00,2018-05
SBP,Body Balance 7pm-8pm,19:00:00,35,24,2499,2018-05-30 00:00:00,2018-05
SBP,Body Combat   5.00-6.00pm,17:00:00,35,14,1499,2018-04-09 00:00:00,2018-04
SBP,Body Combat   5.00-6.00pm,17:00:00,35,15,1499,2018-04-16 00:00:00,2018-04
SBP,Body Combat   5.00-6.00pm,17:00:00,35,17,1499,2018-04-23 00:00:00,2018-04
SBP,Body Combat   5.00-6.00pm,17:00:00,35,15,1499,2018-04-30 00:00:00,2018-04
SBP,Body Combat   5.00-6.00pm,17:00:00,35,14,1499,2018-05-14 00:00:00,2018-05
SBP,Body Combat   5.00-6.00pm,17:00:00,35,13,1499,2018-05-21 00:00:00,2018-05
BRP,Body Combat 10-11am,10:00:00,35,32,1499,2018-04-07 00:00:00,2018-04
BRP,Body Combat 10-11am,10:00:00,35,28,1499,2018-04-21 00:00:00,2018-04
BRP,Body Combat 10-11am,10:00:00,35,27,1499,2018-04-28 00:00:00,2018-04
BRP,Body Combat 10-11am,10:00:00,35,29,1499,2018-05-05 00:00:00,2018-05
BRP,Body Combat 10-11am,10:00:00,35,22,1499,2018-05-12 00:00:00,2018-05
BRP,Body Combat 10-11am,10:00:00,35,7,1499,2018-05-19 00:00:00,2018-05
SBP,Body Combat 10.00-11.00am,10:00:00,40,27,1499,2018-04-05 00:00:00,2018-04
SBP,Body Combat 10.00-11.00am,10:00:00,40,23,1499,2018-04-12 00:00:00,2018-04
SBP,Body Combat 10.00-11.00am,10:00:00,40,26,1499,2018-04-19 00:00:00,2018-04
SBP,Body Combat 10.00-11.00am,10:00:00,40,38,1499,2018-04-26 00:00:00,2018-04
SBP,Body Combat 10.00-11.00am,10:00:00,40,28,1499,2018-05-03 00:00:00,2018-05
SBP,Body Combat 10.00-11.00am,10:00:00,40,33,1499,2018-05-10 00:00:00,2018-05
SBP,Body Combat 10.00-11.00am,10:00:00,40,31,1499,2018-05-17 00:00:00,2018-05
SBP,Body Combat 10.00-11.00am,10:00:00,40,27,1499,2018-05-24 00:00:00,2018-05
SBP,Body Combat 10.00-11.00am,10:00:00,40,28,1499,2018-05-31 00:00:00,2018-05
BRP,Body Combat 10.30,10:30:00,35,25,1499,2018-05-26 00:00:00,2018-05
SBP,Body Combat 10.30-11.30,10:30:00,35,34,1499,2018-04-07 00:00:00,2018-04
SBP,Body Combat 10.30-11.30,10:30:00,35,25,1499,2018-04-21 00:00:00,2018-04
SBP,Body Combat 10.30-11.30,10:30:00,35,34,1499,2018-04-28 00:00:00,2018-04
SBP,Body Combat 10.30-11.30,10:30:00,35,32,1499,2018-05-05 00:00:00,2018-05
SBP,Body Combat 10.30-11.30,10:30:00,35,35,1499,2018-05-12 00:00:00,2018-05
SBP,Body Combat 10.30-11.30,10:30:00,35,24,1499,2018-05-19 00:00:00,2018-05
NBL,Body Combat 11-12pm,11:00:00,60,60,1499,2018-04-14 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,26,1499,2018-04-02 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,6,1499,2018-04-09 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,7,1499,2018-04-16 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,8,1499,2018-04-23 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,7,1499,2018-04-30 00:00:00,2018-04
SBP,Body Combat 11.30-12.30pm,11:30:00,35,12,1499,2018-05-07 00:00:00,2018-05
SBP,Body Combat 11.30-12.30pm,11:30:00,35,9,1499,2018-05-14 00:00:00,2018-05
SBP,Body Combat 11.30-12.30pm,11:30:00,35,11,1499,2018-05-21 00:00:00,2018-05
SBP,Body Combat 11.30-12.30pm,11:30:00,35,16,1499,2018-05-28 00:00:00,2018-05
BRP,Body Combat 5-6pm,17:00:00,35,27,1499,2018-04-06 00:00:00,2018-04
BRP,Body Combat 5-6pm,17:00:00,35,29,1499,2018-04-13 00:00:00,2018-04
BRP,Body Combat 5-6pm,17:00:00,35,26,1499,2018-04-20 00:00:00,2018-04
BRP,Body Combat 5-6pm,17:00:00,35,32,1499,2018-04-27 00:00:00,2018-04
